"ID_SENSOR","DIRECTION","DATETIME","NUM_VEHICLES","SPEED_MEAN","SPEED_SD","EVENT","LON","LAT"
4,"D","2018-10-06T08:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T08:30",191,80.3,14.75,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T08:45",465,83.6,15.13,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T09:00",369,80.5,16.24,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T09:15",388,82.7,16.7,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T09:30",402,83.0,17.88,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T09:45",532,86.1,17.88,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T10:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T10:15",320,77.4,23.1,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T10:30",456,80.3,15.93,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T10:45",255,77.7,15.41,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T11:00",196,80.3,18.91,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T11:15",230,81.9,19.79,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T11:30",331,89.2,18.35,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T11:45",557,86.6,16.96,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T12:00",528,83.3,16.99,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T12:15",562,84.6,17.02,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T12:30",604,80.3,19.48,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T12:45",482,64.0,12.18,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T13:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T13:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T13:30",194,84.0,16.05,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T13:45",522,82.0,20.27,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T14:00",157,64.1,33.0,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T14:15",196,71.9,26.06,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T14:30",361,80.5,15.51,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T14:45",481,80.2,16.57,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T15:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T15:15",410,83.0,16.42,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T15:30",585,84.7,16.82,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T15:45",565,85.9,17.39,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T16:00",557,85.4,17.67,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T16:15",665,84.3,15.45,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T16:30",487,75.0,29.11,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T16:45",490,84.4,16.34,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T17:00",447,83.8,17.21,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T17:15",495,85.3,17.19,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T17:30",473,86.0,17.42,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T17:45",444,87.1,19.45,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T18:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T18:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T18:30",153,84.7,20.5,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T18:45",430,83.8,16.65,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T19:00",507,82.2,18.44,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T19:15",532,79.2,17.52,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T19:30",533,79.6,16.69,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T19:45",576,80.2,16.97,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T20:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T20:15",336,81.4,18.28,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T20:30",403,82.9,17.46,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T20:45",256,83.3,17.04,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T21:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T21:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T21:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T21:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T22:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T22:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T22:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T22:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T23:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T23:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T23:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-06T23:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T00:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T00:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T00:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T00:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T01:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T01:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T01:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T01:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T02:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T02:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T02:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T02:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T03:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T03:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T03:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T03:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T04:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T04:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T04:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T04:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T05:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T05:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T05:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T05:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T06:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T06:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T06:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T06:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T07:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T07:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T07:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T07:45",67,90.9,17.6,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T08:00",154,91.5,16.6,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T08:15",457,89.3,18.52,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T08:30",410,88.4,17.74,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T08:45",519,88.3,16.67,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T09:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T09:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T09:30",198,85.4,16.93,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T09:45",590,88.9,17.56,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T10:00",591,88.9,16.67,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T10:15",534,87.2,18.41,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T10:30",502,89.0,17.91,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T10:45",498,89.9,16.37,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T11:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T11:15",430,86.3,17.44,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T11:30",732,83.7,16.5,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T11:45",645,84.0,17.26,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T12:00",685,84.7,17.72,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T12:15",696,87.8,17.1,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T12:30",671,86.4,17.48,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T12:45",649,88.0,16.76,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T13:00",653,88.2,17.54,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T13:15",656,87.0,17.71,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T13:30",609,90.0,17.02,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T13:45",580,89.1,17.4,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T14:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T14:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T14:30",238,87.0,15.82,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T14:45",634,86.1,17.51,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T15:00",667,85.6,16.69,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T15:15",636,83.6,16.77,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T15:30",647,87.0,17.01,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T15:45",700,86.3,16.62,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T16:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T16:15",500,83.5,15.92,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T16:30",688,83.7,20.73,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T16:45",743,85.6,17.48,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T17:00",833,81.2,15.12,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T17:15",905,83.7,14.86,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T17:30",897,81.2,15.03,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T17:45",792,79.8,16.62,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T18:00",832,79.3,16.03,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T18:15",755,81.8,15.85,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T18:30",762,81.7,15.07,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T18:45",719,76.9,15.0,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T19:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T19:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T19:30",240,75.5,14.52,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T19:45",739,76.2,15.39,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T20:00",679,77.8,16.82,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T20:15",698,80.2,17.01,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T20:30",688,81.1,16.65,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T20:45",231,76.4,17.2,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T21:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T21:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T21:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T21:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T22:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T22:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T22:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T22:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T23:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T23:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T23:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-07T23:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T00:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T00:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T00:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T00:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T01:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T01:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T01:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T01:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T02:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T02:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T02:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T02:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T03:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T03:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T03:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T03:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T04:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T04:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T04:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T04:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T05:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T05:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T05:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T05:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T06:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T06:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T06:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T06:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T07:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T07:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T07:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T07:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T08:00",538,84.7,15.09,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T08:15",857,85.0,15.41,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T08:30",825,83.7,15.39,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T08:45",760,88.4,15.33,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T09:00",745,85.8,15.63,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T09:15",705,85.4,17.34,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T09:30",695,84.9,17.23,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T09:45",707,87.1,16.95,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T10:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T10:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T10:30",178,84.9,17.57,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T10:45",572,88.9,16.8,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T11:00",638,85.9,16.9,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T11:15",659,83.3,17.24,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T11:30",682,85.8,16.5,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T11:45",719,81.8,17.33,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T12:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T12:15",499,84.5,17.92,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T12:30",727,85.4,16.65,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T12:45",730,85.1,16.81,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T13:00",730,88.7,16.11,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T13:15",681,84.8,18.13,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T13:30",626,85.8,16.76,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T13:45",690,87.3,16.85,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T14:00",666,87.6,16.93,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T14:15",790,87.3,16.94,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T14:30",751,84.7,17.05,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T14:45",754,87.8,17.34,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T15:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T15:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T15:30",248,83.2,17.99,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T15:45",639,84.2,18.92,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T16:00",768,81.9,19.49,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T16:15",806,86.5,16.76,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T16:30",693,85.1,17.73,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T16:45",680,87.5,16.93,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T17:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T17:15",457,84.0,17.35,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T17:30",669,86.3,17.57,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T17:45",706,84.5,15.52,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T18:00",627,85.8,16.82,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T18:15",639,86.3,17.97,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T18:30",604,83.7,18.03,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T18:45",580,82.9,17.12,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T19:00",599,81.5,16.57,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T19:15",648,80.0,16.17,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T19:30",575,78.2,17.73,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T19:45",599,81.6,16.98,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T20:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T20:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T20:30",194,82.2,18.36,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T20:45",168,87.2,17.33,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T21:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T21:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T21:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T21:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T22:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T22:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T22:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T22:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T23:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T23:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T23:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-08T23:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T00:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T00:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T00:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T00:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T01:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T01:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T01:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T01:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T02:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T02:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T02:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T02:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T03:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T03:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T03:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T03:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T04:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T04:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T04:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T04:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T05:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T05:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T05:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T05:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T06:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T06:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T06:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T06:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T07:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T07:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T07:30",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T07:45",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T08:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T08:15",278,80.6,15.62,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T08:30",821,82.8,16.34,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T08:45",761,84.6,15.55,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T09:00",669,86.5,16.49,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T09:15",639,87.3,17.26,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T09:30",695,86.9,16.16,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T09:45",706,86.6,17.52,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T10:00",644,84.5,16.34,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T10:15",658,85.4,17.37,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T10:30",514,87.2,18.82,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T10:45",570,85.4,17.7,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T11:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T11:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T11:30",206,83.4,17.83,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T11:45",668,87.2,16.97,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T12:00",642,85.4,17.61,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T12:15",653,86.9,16.8,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T12:30",627,86.9,17.35,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T12:45",674,87.7,17.46,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T13:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T13:15",387,85.2,17.57,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T13:30",700,85.8,18.4,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T13:45",667,88.3,18.37,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T14:00",676,85.9,17.2,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T14:15",791,85.0,18.05,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T14:30",720,84.0,17.38,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T14:45",678,86.0,17.66,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T15:00",726,86.6,17.66,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T15:15",863,85.6,16.77,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T15:30",767,86.4,16.99,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T15:45",611,87.5,18.4,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T16:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T16:15",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T16:30",187,85.4,16.97,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T16:45",707,86.1,17.63,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T17:00",766,87.1,17.67,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T17:15",730,85.5,16.95,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T17:30",656,86.7,17.21,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T17:45",607,85.3,21.49,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T18:00",,,,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T18:15",430,86.4,17.6,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T18:30",559,88.0,17.57,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T18:45",515,86.9,17.97,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T19:00",586,79.6,17.28,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T19:15",723,78.3,16.91,"NO_EVENT",15.865158,38.364355
4,"D","2018-10-09T19:30",604,78.8,17.09,"NO_EVENT",15.865158,38.364355
